lakeid,sampledate,group,biomass
SP,1989-10-16,TOTAL,352.7298573122071
SP,1989-11-01,CLADOCERA,73.58401675798378
SP,1989-11-01,COPEPODA,413.0339593660837
SP,1989-11-01,ROTIFERA,1.175889258039575
SP,1989-11-01,TOTAL,487.79386538210707
SP,1989-11-14,CLADOCERA,161.221751160293
SP,1989-11-14,COPEPODA,137.17270204576363
SP,1989-11-14,ROTIFERA,0.8557011767230314
SP,1989-11-14,TOTAL,299.25015438277967
SP,1990-01-17,CLADOCERA,219.5411412172045
SP,1990-01-17,COPEPODA,81.85414005766998
SP,1990-01-17,ROTIFERA,4.457624498679393
SP,1990-01-17,TOTAL,305.85290577355386
SP,1990-01-17,NA,0
SP,1990-02-19,CLADOCERA,283.65234519469215
SP,1990-02-19,COPEPODA,35.84466171957161
SP,1990-02-19,ROTIFERA,1.4095560194077412
SP,1990-02-19,TOTAL,320.9065629336715
SP,1990-04-30,CLADOCERA,28.0838357689439
SP,1990-04-30,COPEPODA,413.8098331851778
SP,1990-04-30,ROTIFERA,2.0904622
SP,1990-04-30,TOTAL,443.9841311541217
SP,1990-06-11,CLADOCERA,140.08110090661273
SP,1990-06-11,COPEPODA,445.568001617207
SP,1990-06-11,ROTIFERA,14.55062560449587
SP,1990-06-11,TOTAL,600.1997281283157
SP,1990-08-21,CLADOCERA,6.616023634708891
SP,1990-08-21,COPEPODA,146.33167103667515
SP,1990-08-21,ROTIFERA,8.149188999999998
SP,1990-08-21,TOTAL,161.09688367138403
SP,1990-11-12,CLADOCERA,45.933874818573976
SP,1990-11-12,COPEPODA,83.6836173911672
SP,1990-11-12,ROTIFERA,3.9055364000000004
SP,1990-11-12,TOTAL,133.52302860974117
SP,1991-02-19,CLADOCERA,27.27428432110232
SP,1991-02-19,COPEPODA,58.175562775253965
SP,1991-02-19,ROTIFERA,2.971011452
SP,1991-02-19,TOTAL,88.42085854835629
SP,1991-05-07,CLADOCERA,13.717818415054897
SP,1991-05-07,COPEPODA,170.81203189989452
SP,1991-05-07,ROTIFERA,1.6638774320000003
SP,1991-05-07,TOTAL,186.1937277469494
SP,1991-06-19,CLADOCERA,14.234514286153882
SP,1991-06-19,COPEPODA,100.5823582047125
SP,1991-06-19,ROTIFERA,1.5937952
SP,1991-06-19,TOTAL,116.41066769086638
SP,1991-08-28,CLADOCERA,67.67969517422593
SP,1991-08-28,COPEPODA,122.34494196525822
SP,1991-08-28,ROTIFERA,5.903818592000001
SP,1991-08-28,TOTAL,195.92845573148412
SP,1991-11-11,CLADOCERA,21.66126025314202
SP,1991-11-11,COPEPODA,182.20333845933726
SP,1991-11-11,ROTIFERA,0.6808826
SP,1991-11-11,TOTAL,204.54548131247927
SP,1992-03-01,CLADOCERA,19.218306837513094
SP,1992-03-01,COPEPODA,59.956164198662194
SP,1992-03-01,ROTIFERA,0.8843696000000001
SP,1992-03-01,TOTAL,80.05884063617529
SP,1992-05-06,CLADOCERA,16.419101841676525
SP,1992-05-06,COPEPODA,109.33959144895937
SP,1992-05-06,ROTIFERA,2.3975345999999997
SP,1992-05-06,TOTAL,128.1562278906359
SP,1992-06-15,COPEPODA,165.16024999662426
SP,1992-06-15,ROTIFERA,3.1691514022479343
SP,1992-06-15,TOTAL,168.3294013988722
SP,1992-08-24,CLADOCERA,5.526930641183194
SP,1992-08-24,COPEPODA,60.601359283986696
SP,1992-08-24,ROTIFERA,0.7262738000000001
SP,1992-08-24,TOTAL,66.85456372516988
SP,1992-11-09,CLADOCERA,81.28838228789027
SP,1992-11-09,COPEPODA,95.08291528983203
SP,1992-11-09,ROTIFERA,2.892917
SP,1992-11-09,TOTAL,179.26421457772233
SP,1993-03-01,CLADOCERA,11.638445427971654
SP,1993-03-01,COPEPODA,111.64069006689238
SP,1993-03-01,ROTIFERA,4.7690196
SP,1993-03-01,TOTAL,128.04815509486403
SP,1993-05-04,COPEPODA,270.9169390509082
SP,1993-05-04,ROTIFERA,13.427755690000001
SP,1993-05-04,TOTAL,284.3446947409082
SP,1993-06-14,CLADOCERA,59.328598041275086
SP,1993-06-14,COPEPODA,230.81512542492965
SP,1993-06-14,ROTIFERA,5.722273358820528
SP,1993-06-14,TOTAL,295.86599682502526
SP,1993-08-23,CLADOCERA,178.43675463269594
SP,1993-08-23,COPEPODA,154.85647178679835
SP,1993-08-23,ROTIFERA,2.9554856
SP,1993-08-23,TOTAL,336.2487120194943
SP,1993-11-10,CLADOCERA,38.04906606552415
SP,1993-11-10,COPEPODA,88.2249188984983
SP,1993-11-10,ROTIFERA,1.4888348
SP,1993-11-10,TOTAL,127.76281976402245
SP,1994-02-21,CLADOCERA,8.497213586166543
SP,1994-02-21,COPEPODA,13.157563015443458
SP,1994-02-21,ROTIFERA,5.1824288
SP,1994-02-21,TOTAL,26.837205401610003
SP,1994-05-05,CLADOCERA,25.411604684892197
SP,1994-05-05,COPEPODA,119.486420406344
SP,1994-05-05,ROTIFERA,5.003078200000001
SP,1994-05-05,TOTAL,149.9011032912362
SP,1994-06-15,CLADOCERA,87.08530325128913
SP,1994-06-15,COPEPODA,85.59215885245922
SP,1994-06-15,ROTIFERA,4.815894872000001
SP,1994-06-15,TOTAL,177.49335697574836
SP,1994-08-24,CLADOCERA,154.14472083270897
SP,1994-08-24,COPEPODA,331.0233088040861
SP,1994-08-24,ROTIFERA,11.0652264
SP,1994-08-24,TOTAL,496.2332560367951
SP,1994-11-16,CLADOCERA,13.224285546513613
SP,1994-11-16,COPEPODA,11.803709330771216
SP,1994-11-16,ROTIFERA,0.20823520000000004
SP,1994-11-16,TOTAL,25.23623007728483
SP,1995-02-20,CLADOCERA,9.44035780401389
SP,1995-02-20,COPEPODA,39.232464859067406
SP,1995-02-20,ROTIFERA,6.2752555999999995
SP,1995-02-20,TOTAL,54.9480782630813
SP,1995-05-02,CLADOCERA,5.061186313957585
SP,1995-05-02,COPEPODA,14.00189563077218
SP,1995-05-02,ROTIFERA,30.575711847999994
SP,1995-05-02,TOTAL,49.63879379272976
SP,1995-06-14,CLADOCERA,73.4116037138466
SP,1995-06-14,COPEPODA,141.14288695940283
SP,1995-06-14,ROTIFERA,19.548904399999998
SP,1995-06-14,TOTAL,234.10339507324943
SP,1995-08-22,CLADOCERA,85.9750978780929
SP,1995-08-22,COPEPODA,76.62996401186886
SP,1995-08-22,ROTIFERA,0.2912114
SP,1995-08-22,TOTAL,162.89627328996175
SP,1995-11-13,CLADOCERA,44.16682406125689
SP,1995-11-13,COPEPODA,77.52815186111489
SP,1995-11-13,ROTIFERA,1.1815776
SP,1995-11-13,TOTAL,122.87655352237178
SP,1996-02-21,CLADOCERA,47.02649400423875
SP,1996-02-21,COPEPODA,34.74785477702476
SP,1996-02-21,ROTIFERA,3.1201368
SP,1996-02-21,TOTAL,84.89448558126351
SP,1996-05-14,CLADOCERA,6.333688868809867
SP,1996-05-14,COPEPODA,31.671094338327066
SP,1996-05-14,ROTIFERA,2.4426998000000006
SP,1996-05-14,TOTAL,40.44748300713693
SP,1996-06-10,CLADOCERA,5.156571303073543
SP,1996-06-10,COPEPODA,127.19591891547681
SP,1996-06-10,ROTIFERA,5.62735792
SP,1996-06-10,TOTAL,137.97984813855035
SP,1996-08-08,CLADOCERA,93.75928358162125
SP,1996-08-08,COPEPODA,157.34094083818877
SP,1996-08-08,ROTIFERA,0.8069942
SP,1996-08-08,TOTAL,251.90721861981
SP,1996-11-06,CLADOCERA,99.3658039724715
SP,1996-11-06,COPEPODA,189.91902321964417
SP,1996-11-06,ROTIFERA,3.017327
SP,1996-11-06,TOTAL,292.30215419211567
SP,1997-02-17,CLADOCERA,32.405774977837524
SP,1997-02-17,COPEPODA,24.021179495528845
SP,1997-02-17,ROTIFERA,1.4982758500000002
SP,1997-02-17,TOTAL,57.92523032336637
SP,1997-05-06,CLADOCERA,9.662066345579255
SP,1997-05-06,COPEPODA,158.84187776078056
SP,1997-05-06,ROTIFERA,4.40179585
SP,1997-05-06,TOTAL,172.9057399563598
SP,1997-06-18,CLADOCERA,32.90261608960428
SP,1997-06-18,COPEPODA,279.9792908097327
SP,1997-06-18,ROTIFERA,6.93684263
SP,1997-06-18,TOTAL,319.81874952933697
SP,1997-08-28,CLADOCERA,27.87808716523848
SP,1997-08-28,COPEPODA,59.6291260564477
SP,1997-08-28,ROTIFERA,7.893047
SP,1997-08-28,TOTAL,95.40026022168618
SP,1997-11-10,CLADOCERA,7.260827675205907
SP,1997-11-10,COPEPODA,8.4198262836957
SP,1997-11-10,ROTIFERA,2.3376694000000002
SP,1997-11-10,TOTAL,18.018323358901608
SP,1998-02-23,CLADOCERA,3.7390815119118592
SP,1998-02-23,COPEPODA,32.9527865599447
SP,1998-02-23,ROTIFERA,1.0713890000000001
SP,1998-02-23,TOTAL,37.76325707185655
SP,1998-04-20,CLADOCERA,2.3989282725810286
SP,1998-04-20,COPEPODA,15.421839329361253
SP,1998-04-20,ROTIFERA,11.253685200000001
SP,1998-04-20,TOTAL,29.074452801942282
SP,1998-06-15,CLADOCERA,31.228295787219743
SP,1998-06-15,COPEPODA,21.88597739343689
SP,1998-06-15,ROTIFERA,60.295910324000005
SP,1998-06-15,TOTAL,113.41018350465663
SP,1998-08-12,CLADOCERA,52.70662261768861
SP,1998-08-12,COPEPODA,189.22810989487326
SP,1998-08-12,ROTIFERA,15.306673145999998
SP,1998-08-12,TOTAL,257.24140565856186
SP,1998-11-12,CLADOCERA,36.11988844546524
SP,1998-11-12,COPEPODA,28.61832310867023
SP,1998-11-12,ROTIFERA,5.742671849999999
SP,1998-11-12,TOTAL,70.48088340413547
SP,1999-02-23,CLADOCERA,6.777591865595923
SP,1999-02-23,COPEPODA,0.2311218717673913
SP,1999-02-23,ROTIFERA,1.7579262189284373
SP,1999-02-23,TOTAL,8.766639956291751
SP,1999-05-04,COPEPODA,13.866727435731761
SP,1999-05-04,ROTIFERA,5.4518140317771975
SP,1999-05-04,TOTAL,19.318541467508958
SP,1999-07-01,CLADOCERA,66.82921563366916
SP,1999-07-01,COPEPODA,125.08286644359035
SP,1999-07-01,ROTIFERA,17.943885633710323
SP,1999-07-01,TOTAL,209.85596771096982
SP,1999-08-23,CLADOCERA,167.38098313728327
SP,1999-08-23,COPEPODA,197.49172101168273
SP,1999-08-23,ROTIFERA,33.82003772751657
SP,1999-08-23,TOTAL,398.69274187648256
SP,1999-11-10,CLADOCERA,119.57182270827083
SP,1999-11-10,COPEPODA,6.7446766067630195
SP,1999-11-10,ROTIFERA,62.09186643045392
SP,1999-11-10,TOTAL,188.40836574548777
SP,2000-02-22,COPEPODA,4.368900678610543
SP,2000-02-22,ROTIFERA,5.290915004125533
SP,2000-02-22,TOTAL,9.659815682736076
SP,2000-04-06,COPEPODA,6.265046938008278
SP,2000-04-06,ROTIFERA,12.76456170591475
SP,2000-04-06,TOTAL,19.029608643923027
SP,2000-05-30,CLADOCERA,118.91601897743075
SP,2000-05-30,COPEPODA,82.91867041741166
SP,2000-05-30,ROTIFERA,20.045687680592636
SP,2000-05-30,TOTAL,221.88037707543504
SP,2000-07-26,CLADOCERA,119.17618271712733
SP,2000-07-26,COPEPODA,120.12702211554675
SP,2000-07-26,ROTIFERA,74.74602240996997
SP,2000-07-26,TOTAL,314.04922724264406
SP,2000-08-21,CLADOCERA,182.50435356387862
SP,2000-08-21,COPEPODA,72.14671981019875
SP,2000-08-21,ROTIFERA,5.326043787059496
SP,2000-08-21,TOTAL,259.9771171611369
SP,2000-11-16,CLADOCERA,346.7817329807963
SP,2000-11-16,COPEPODA,47.05342662964854
SP,2000-11-16,ROTIFERA,11.771443117427633
SP,2000-11-16,TOTAL,405.6066027278724
SP,2001-01-22,CLADOCERA,322.3457456310272
SP,2001-01-22,COPEPODA,23.678378991920205
SP,2001-01-22,ROTIFERA,26.78800713121363
SP,2001-01-22,TOTAL,372.81213175416104
SP,2001-02-28,CLADOCERA,192.67860662675662
SP,2001-02-28,COPEPODA,26.202716268692754
SP,2001-02-28,ROTIFERA,10.627799956367749
SP,2001-02-28,TOTAL,229.50912285181712
SP,2001-04-03,CLADOCERA,62.32346063806465
SP,2001-04-03,COPEPODA,12.293651803441039
SP,2001-04-03,ROTIFERA,1.936329620975381
SP,2001-04-03,TOTAL,76.55344206248107
SP,2001-04-30,CLADOCERA,8.593726986535248
SP,2001-04-30,COPEPODA,35.140508262482236
SP,2001-04-30,ROTIFERA,1.691296376827132
SP,2001-04-30,TOTAL,45.42553162584461
SP,2001-05-14,CLADOCERA,57.933174835194215
SP,2001-05-14,COPEPODA,99.39249145907984
SP,2001-05-14,ROTIFERA,14.232163121058415
SP,2001-05-14,TOTAL,171.55782941533246
SP,2001-05-29,CLADOCERA,63.11793493936202
SP,2001-05-29,COPEPODA,164.5842307299323
SP,2001-05-29,ROTIFERA,8.433940669181178
SP,2001-05-29,TOTAL,236.1361063384755
SP,2001-06-11,CLADOCERA,74.71380126838758
SP,2001-06-11,COPEPODA,136.23985875953394
SP,2001-06-11,ROTIFERA,4.455912459245246
SP,2001-06-11,TOTAL,215.40957248716677
SP,2001-06-26,CLADOCERA,78.88787540409642
SP,2001-06-26,COPEPODA,203.9239696757334
SP,2001-06-26,ROTIFERA,3.53056038152185
SP,2001-06-26,TOTAL,286.3424054613517
SP,2001-07-09,CLADOCERA,192.68243308021192
SP,2001-07-09,COPEPODA,134.73976246842682
SP,2001-07-09,ROTIFERA,3.857009021792192
SP,2001-07-09,TOTAL,331.2792045704309
SP,2001-07-24,CLADOCERA,104.177896611928
SP,2001-07-24,COPEPODA,83.67922720550595
SP,2001-07-24,ROTIFERA,6.047027782829985
SP,2001-07-24,TOTAL,193.90415160026396
SP,2001-08-06,CLADOCERA,106.5403332193228
SP,2001-08-06,COPEPODA,77.0672418567981
SP,2001-08-06,ROTIFERA,16.939451179894515
SP,2001-08-06,TOTAL,200.5470262560154
SP,2001-08-20,CLADOCERA,64.8521088851544
SP,2001-08-20,COPEPODA,92.56710605547299
SP,2001-08-20,ROTIFERA,2.282543909617325
SP,2001-08-20,TOTAL,159.70175885024472
SP,2001-09-04,CLADOCERA,100.48057298594179
SP,2001-09-04,COPEPODA,131.20253239697624
SP,2001-09-04,ROTIFERA,2.3833276122188782
SP,2001-09-04,TOTAL,234.06643299513692
SP,2001-09-18,CLADOCERA,117.91432954710369
SP,2001-09-18,COPEPODA,167.44740012426453
SP,2001-09-18,ROTIFERA,2.2000160043997514
SP,2001-09-18,TOTAL,287.56174567576795
SP,2001-10-15,CLADOCERA,56.683524045502665
SP,2001-10-15,COPEPODA,89.37381910582238
SP,2001-10-15,ROTIFERA,1.783072922865226
SP,2001-10-15,TOTAL,147.84041607419027
SP,2001-10-29,CLADOCERA,63.77564966054258
SP,2001-10-29,COPEPODA,91.47116314628381
SP,2001-10-29,ROTIFERA,2.890207644944283
SP,2001-10-29,TOTAL,158.13702045177067
SP,2001-11-15,CLADOCERA,38.288558010796
SP,2001-11-15,COPEPODA,86.63317299251555
SP,2001-11-15,ROTIFERA,3.1959863852556585
SP,2001-11-15,TOTAL,128.11771738856723
SP,2002-01-16,CLADOCERA,37.137512095670914
SP,2002-01-16,COPEPODA,23.3983806950181
SP,2002-01-16,ROTIFERA,10.887520521406136
SP,2002-01-16,TOTAL,71.42341331209515
SP,2002-02-28,CLADOCERA,21.004718224222565
SP,2002-02-28,COPEPODA,33.79469087462705
SP,2002-02-28,ROTIFERA,9.619256412170781
SP,2002-02-28,TOTAL,64.41866551102041
SP,2002-04-01,CLADOCERA,11.842318692629213
SP,2002-04-01,COPEPODA,35.5123863462106
SP,2002-04-01,ROTIFERA,27.306531739692332
SP,2002-04-01,TOTAL,74.66123677853214
SP,2002-04-23,CLADOCERA,4.502021040685102
SP,2002-04-23,COPEPODA,167.3195839834258
SP,2002-04-23,ROTIFERA,13.704191894813555
SP,2002-04-23,TOTAL,185.52579691892444
SP,2002-05-07,CLADOCERA,11.447715502449872
SP,2002-05-07,COPEPODA,26.780140528875503
SP,2002-05-07,ROTIFERA,22.532508593477488
SP,2002-05-07,TOTAL,60.76036462480286
SP,2002-05-22,CLADOCERA,3.530059648250399
SP,2002-05-22,COPEPODA,80.72352271469815
SP,2002-05-22,ROTIFERA,24.687451231782635
SP,2002-05-22,TOTAL,108.94103359473118
SP,2002-06-05,CLADOCERA,14.170887495957281
SP,2002-06-05,COPEPODA,87.70513329981122
SP,2002-06-05,ROTIFERA,19.043801096109377
SP,2002-06-05,TOTAL,120.91982189187789
SP,2002-06-19,CLADOCERA,37.11774323480852
SP,2002-06-19,COPEPODA,162.46384102121883
SP,2002-06-19,ROTIFERA,8.197250886169167
SP,2002-06-19,TOTAL,207.77883514219653
SP,2002-07-03,CLADOCERA,42.98104604834785
SP,2002-07-03,COPEPODA,108.15183166290629
SP,2002-07-03,ROTIFERA,11.06042466739847
SP,2002-07-03,TOTAL,162.1933023786526
SP,2002-07-17,CLADOCERA,61.66034352319398
SP,2002-07-17,COPEPODA,146.52259174141406
SP,2002-07-17,ROTIFERA,2.3535607845282174
SP,2002-07-17,TOTAL,210.53649604913628
SP,2002-07-30,CLADOCERA,87.74053119844913
SP,2002-07-30,COPEPODA,163.13842334599096
SP,2002-07-30,ROTIFERA,3.4268233863585134
SP,2002-07-30,TOTAL,254.3057779307986
SP,2002-08-14,CLADOCERA,152.5063251575026
SP,2002-08-14,COPEPODA,338.41603301992416
SP,2002-08-14,ROTIFERA,3.901229363032377
SP,2002-08-14,TOTAL,494.82358754045913
SP,2002-08-29,CLADOCERA,166.69333985810937
SP,2002-08-29,COPEPODA,196.07169675407027
SP,2002-08-29,ROTIFERA,1.619971662131329
SP,2002-08-29,TOTAL,364.38500827431096
SP,2002-09-12,CLADOCERA,117.7353530753728
SP,2002-09-12,COPEPODA,185.32276162201524
SP,2002-09-12,ROTIFERA,2.775650557660675
SP,2002-09-12,TOTAL,305.8337652550487
SP,2002-09-26,CLADOCERA,98.3643249255261
SP,2002-09-26,COPEPODA,240.53035920180588
SP,2002-09-26,ROTIFERA,2.7452428567000013
SP,2002-09-26,TOTAL,341.639926984032
SP,2002-10-09,CLADOCERA,104.13603110939835
SP,2002-10-09,COPEPODA,147.39018260041473
SP,2002-10-09,ROTIFERA,2.1800498842341156
SP,2002-10-09,TOTAL,253.7062635940472
SP,2002-11-07,CLADOCERA,36.855428149555124
SP,2002-11-07,COPEPODA,226.74342934040374
SP,2002-11-07,ROTIFERA,1.8900156430092072
SP,2002-11-07,TOTAL,265.4888731329681
SP,2003-03-06,CLADOCERA,3.635138193240386
SP,2003-03-06,COPEPODA,72.2141999173396
SP,2003-03-06,ROTIFERA,3.38428525515999
SP,2003-03-06,TOTAL,79.23362336573997
SP,2003-04-29,CLADOCERA,8.134771953241483
SP,2003-04-29,COPEPODA,232.01856114407164
SP,2003-04-29,ROTIFERA,3.6038419365925027
SP,2003-04-29,TOTAL,243.7571750339056
SP,2003-05-07,CLADOCERA,3.707546739387731
SP,2003-05-07,COPEPODA,247.32848605598974
SP,2003-05-07,ROTIFERA,5.749310265101903
SP,2003-05-07,TOTAL,256.78534306047936
SP,2003-05-30,CLADOCERA,14.950194632355357
SP,2003-05-30,COPEPODA,497.50731954604004
SP,2003-05-30,ROTIFERA,14.790479905920897
SP,2003-05-30,TOTAL,527.2479940843162
SP,2003-06-09,CLADOCERA,63.9063304942806
SP,2003-06-09,COPEPODA,672.7646583372259
SP,2003-06-09,ROTIFERA,12.898169296934475
SP,2003-06-09,TOTAL,749.569158128441
SP,2003-06-23,CLADOCERA,91.85191078493183
SP,2003-06-23,COPEPODA,845.3080933963846
SP,2003-06-23,ROTIFERA,4.633110659584485
SP,2003-06-23,TOTAL,941.7931148409009
SP,2003-07-07,CLADOCERA,183.70656092115186
SP,2003-07-07,COPEPODA,762.1920088293414
SP,2003-07-07,ROTIFERA,4.06911841609713
SP,2003-07-07,TOTAL,949.9676881665904
SP,2003-07-21,CLADOCERA,83.70491486877691
SP,2003-07-21,COPEPODA,362.60939069743944
SP,2003-07-21,ROTIFERA,1.3473371047426563
SP,2003-07-21,TOTAL,447.661642670959
SP,2003-08-04,CLADOCERA,41.19742474515688
SP,2003-08-04,COPEPODA,418.9918983044665
SP,2003-08-04,ROTIFERA,2.7261889728949225
SP,2003-08-04,TOTAL,462.91551202251827
SP,2003-08-20,CLADOCERA,32.13282106693425
SP,2003-08-20,COPEPODA,221.72245897718585
SP,2003-08-20,ROTIFERA,2.3753389019057294
SP,2003-08-20,TOTAL,256.2306189460258
SP,2003-09-03,CLADOCERA,34.07794033900748
SP,2003-09-03,COPEPODA,284.4523463820398
SP,2003-09-03,ROTIFERA,8.271656830762337
SP,2003-09-03,TOTAL,326.80194355180964
SP,2003-09-16,CLADOCERA,55.004327450907624
SP,2003-09-16,COPEPODA,303.5271445482558
SP,2003-09-16,ROTIFERA,6.432630648373709
SP,2003-09-16,TOTAL,364.9641026475372
SP,2003-10-01,CLADOCERA,59.86527733392151
SP,2003-10-01,COPEPODA,276.7387420611778
SP,2003-10-01,ROTIFERA,2.885394425836362
SP,2003-10-01,TOTAL,339.4894138209356
SP,2003-10-14,CLADOCERA,26.41569807663821
SP,2003-10-14,COPEPODA,268.3020511850822
SP,2003-10-14,ROTIFERA,2.981517309980385
SP,2003-10-14,TOTAL,297.6992665717008
SP,2003-10-28,CLADOCERA,10.741284059331992
SP,2003-10-28,COPEPODA,296.85137573832156
SP,2003-10-28,ROTIFERA,2.494004628715996
SP,2003-10-28,TOTAL,310.08666442636957
SP,2003-11-13,CLADOCERA,21.099673370363302
SP,2003-11-13,COPEPODA,186.93397191522138
SP,2003-11-13,ROTIFERA,1.8996978755046052
SP,2003-11-13,TOTAL,209.93334316108928
SP,2004-02-18,CLADOCERA,41.39353824067344
SP,2004-02-18,COPEPODA,44.72213209241363
SP,2004-02-18,ROTIFERA,6.687863717235107
SP,2004-02-18,TOTAL,92.80353405032217
SP,2004-04-30,CLADOCERA,37.092998986998204
SP,2004-04-30,COPEPODA,90.63498383505389
SP,2004-04-30,ROTIFERA,1.4260564198823087
SP,2004-04-30,TOTAL,129.1540392419344
SP,2004-05-24,CLADOCERA,30.54717563635146
SP,2004-05-24,COPEPODA,304.0206647207457
SP,2004-05-24,ROTIFERA,15.952558361606785
SP,2004-05-24,TOTAL,350.5203987187039
SP,2004-06-07,CLADOCERA,33.931033282038605
SP,2004-06-07,COPEPODA,325.4647423427933
SP,2004-06-07,ROTIFERA,27.226129146298554
SP,2004-06-07,TOTAL,386.6219047711304
SP,2004-06-22,CLADOCERA,81.4906476499251
SP,2004-06-22,COPEPODA,157.69812194083866
SP,2004-06-22,ROTIFERA,16.215970666412094
SP,2004-06-22,TOTAL,255.40474025717583
SP,2004-07-06,CLADOCERA,99.9965561727276
SP,2004-07-06,COPEPODA,144.24091512297443
SP,2004-07-06,ROTIFERA,2.7376165857659713
SP,2004-07-06,TOTAL,246.97508788146797
SP,2004-07-21,CLADOCERA,102.21454296614634
SP,2004-07-21,COPEPODA,63.32616792771907
SP,2004-07-21,ROTIFERA,1.7377634488710356
SP,2004-07-21,TOTAL,167.27847434273644
SP,2004-08-02,CLADOCERA,25.90455836367349
SP,2004-08-02,COPEPODA,45.61795267759183
SP,2004-08-02,ROTIFERA,2.48741555506551
SP,2004-08-02,TOTAL,74.00992659633083
SP,2004-08-16,CLADOCERA,14.023828120538095
SP,2004-08-16,COPEPODA,9.007783857503552
SP,2004-08-16,ROTIFERA,1.1472851724998783
SP,2004-08-16,TOTAL,24.178897150541527
SP,2004-09-13,CLADOCERA,14.512165932940428
SP,2004-09-13,COPEPODA,59.95721033804999
SP,2004-09-13,ROTIFERA,1.9102680299686763
SP,2004-09-13,TOTAL,76.3796443009591
SP,2004-10-11,COPEPODA,25.551118574155197
SP,2004-10-11,ROTIFERA,2.3000605262335476
SP,2004-10-11,TOTAL,27.851179100388745
SP,2004-11-10,CLADOCERA,1.078076515332245
SP,2004-11-10,COPEPODA,4.856416963571032
SP,2004-11-10,ROTIFERA,2.1844750988130333
SP,2004-11-10,TOTAL,8.118968577716311
SP,2005-02-25,CLADOCERA,0.6095226452528157
SP,2005-02-25,COPEPODA,66.05628698276956
SP,2005-02-25,ROTIFERA,18.834928174123235
SP,2005-02-25,TOTAL,85.50073780214561
SP,2005-04-20,CLADOCERA,0.6095226452528157
SP,2005-04-20,COPEPODA,95.03638570786919
SP,2005-04-20,ROTIFERA,9.05093190213383
SP,2005-04-20,TOTAL,104.69684025525584
SP,2005-05-19,COPEPODA,157.69294493203358
SP,2005-05-19,ROTIFERA,30.835295813418995
SP,2005-05-19,TOTAL,188.5282407454526
SP,2005-06-13,CLADOCERA,1.6939678235915794
SP,2005-06-13,COPEPODA,20.0147949223838
SP,2005-06-13,ROTIFERA,22.931675687870573
SP,2005-06-13,TOTAL,44.64043843384595
SP,2005-07-12,CLADOCERA,23.72000468859909
SP,2005-07-12,COPEPODA,183.68840233676744
SP,2005-07-12,ROTIFERA,15.404934887881797
SP,2005-07-12,TOTAL,222.81334191324834
SP,2005-08-09,CLADOCERA,47.605778495498335
SP,2005-08-09,COPEPODA,328.88855353442113
SP,2005-08-09,ROTIFERA,8.177115855046733
SP,2005-08-09,TOTAL,384.6714478849662
SP,2005-09-08,CLADOCERA,23.523187472133582
SP,2005-09-08,COPEPODA,165.54002419179426
SP,2005-09-08,ROTIFERA,3.107024024451141
SP,2005-09-08,TOTAL,192.17023568837897
SP,2005-10-03,CLADOCERA,23.842994835481576
SP,2005-10-03,COPEPODA,181.79644279029645
SP,2005-10-03,ROTIFERA,4.351868260001819
SP,2005-10-03,TOTAL,209.99130588577984
SP,2005-11-15,CLADOCERA,178.9562171747522
SP,2005-11-15,COPEPODA,138.40422636385284
SP,2005-11-15,ROTIFERA,4.8018751151141545
SP,2005-11-15,TOTAL,322.1623186537192
SP,2006-02-13,CLADOCERA,89.15701078864959
SP,2006-02-13,COPEPODA,72.3142251807461
SP,2006-02-13,ROTIFERA,7.917892901184909
SP,2006-02-13,TOTAL,169.3891288705806
SP,2006-04-20,CLADOCERA,52.36658680517393
SP,2006-04-20,COPEPODA,125.44429501707567
SP,2006-04-20,ROTIFERA,8.312621372276126
SP,2006-04-20,TOTAL,186.12350319452574
SP,2006-05-02,CLADOCERA,0
SP,2006-05-02,COPEPODA,0
SP,2006-05-02,ROTIFERA,0
SP,2006-05-02,TOTAL,0
SP,2006-05-18,CLADOCERA,51.410222892648086
SP,2006-05-18,COPEPODA,172.7603331634813
SP,2006-05-18,ROTIFERA,87.23102556754975
SP,2006-05-18,TOTAL,311.40158162367914
SP,2006-05-31,CLADOCERA,0
SP,2006-05-31,COPEPODA,0
SP,2006-05-31,ROTIFERA,0
SP,2006-05-31,TOTAL,0
SP,2006-06-15,CLADOCERA,79.82794560000822
SP,2006-06-15,COPEPODA,329.5962766595366
SP,2006-06-15,ROTIFERA,29.640712399999998
SP,2006-06-15,TOTAL,439.0649346595448
SP,2006-07-12,CLADOCERA,126.4222103066546
SP,2006-07-12,COPEPODA,450.9694873210618
SP,2006-07-12,ROTIFERA,7.0149344
SP,2006-07-12,TOTAL,584.4066320277165
SP,2006-08-09,CLADOCERA,174.47317590526035
SP,2006-08-09,COPEPODA,302.6837661442298
SP,2006-08-09,ROTIFERA,8.57828743140326
SP,2006-08-09,TOTAL,485.7352294808934
SP,2006-09-08,CLADOCERA,75.06580531323397
SP,2006-09-08,COPEPODA,238.87091707515253
SP,2006-09-08,ROTIFERA,4.275152605485176
SP,2006-09-08,TOTAL,318.2118749938717
SP,2006-10-04,CLADOCERA,70.48188101993887
SP,2006-10-04,COPEPODA,192.15031059884652
SP,2006-10-04,ROTIFERA,6.098898096669574
SP,2006-10-04,TOTAL,268.73108971545497
SP,2006-10-30,CLADOCERA,53.63637055611439
