id,year,Var1,Value1,Var2,Value2,doy_diff
MO,2005,stability,227,energy,227,0
MO,2005,anoxia,215,energy,227,12
MO,2005,daphnia,108,energy,227,119
MO,2005,clearwater,130,energy,227,97
MO,2005,iceon,342,energy,227,-115
MO,2005,iceoff,71,energy,227,156
MO,2005,chla,108,energy,227,119
MO,2005,doc,183.333333333333,energy,227,43.666666666667
MO,2006,straton,109,energy,220,111
MO,2006,stratoff,277,energy,220,-57
MO,2006,energy,220,energy,220,0
MO,2006,stability,233,energy,220,-13
MO,2006,anoxia,193,energy,220,27
MO,2006,daphnia,136,energy,220,84
MO,2006,clearwater,123,energy,220,97
MO,2006,iceon,383,energy,220,-163
MO,2006,iceoff,85,energy,220,135
MO,2006,chla,277,energy,220,-57
MO,2006,doc,219,energy,220,1
MO,2007,straton,122,energy,247,125
MO,2007,stratoff,277,energy,247,-30
MO,2007,energy,247,energy,247,0
MO,2007,stability,190,energy,247,57
MO,2007,anoxia,176,energy,247,71
MO,2007,daphnia,176,energy,247,71
MO,2007,clearwater,141,energy,247,106
MO,2007,iceon,341,energy,247,-94
MO,2007,iceoff,98,energy,247,149
MO,2007,chla,93,energy,247,154
MO,2007,doc,180.785714285714,energy,247,66.214285714286
MO,2008,straton,121,energy,218,97
MO,2008,stratoff,305,energy,218,-87
MO,2008,energy,218,energy,218,0
MO,2008,stability,249,energy,218,-31
MO,2008,anoxia,273,energy,218,-55
MO,2008,daphnia,149,energy,218,69
MO,2008,clearwater,135,energy,218,83
MO,2008,iceon,351,energy,218,-133
MO,2008,iceoff,83,energy,218,135
MO,2008,chla,203,energy,218,15
MO,2008,doc,166,energy,218,52
MO,2009,straton,107,energy,232,125
MO,2009,stratoff,273,energy,232,-41
MO,2009,energy,232,energy,232,0
MO,2009,stability,232,energy,232,0
MO,2009,anoxia,190,energy,232,42
MO,2009,daphnia,131,energy,232,101
MO,2009,clearwater,148,energy,232,84
MO,2009,iceon,361,energy,232,-129
MO,2009,iceoff,84,energy,232,148
MO,2009,chla,247,energy,232,-15
MO,2009,doc,197.333333333333,energy,232,34.666666666667
MO,2010,straton,102,energy,216,114
MO,2010,stratoff,281,energy,216,-65
MO,2010,energy,216,energy,216,0
MO,2010,stability,201,energy,216,15
MO,2010,anoxia,187,energy,216,29
MO,2010,daphnia,145,energy,216,71
MO,2010,clearwater,145,energy,216,71
MO,2010,iceon,343,energy,216,-127
MO,2010,iceoff,93,energy,216,123
MO,2010,chla,102,energy,216,114
MO,2010,doc,154.333333333333,energy,216,61.666666666667
MO,2011,straton,152,energy,221,69
MO,2011,stratoff,277,energy,221,-56
MO,2011,energy,221,energy,221,0
MO,2011,stability,221,energy,221,0
MO,2011,anoxia,193,energy,221,28
MO,2011,daphnia,137,energy,221,84
MO,2011,clearwater,137,energy,221,84
MO,2011,iceon,368,energy,221,-147
MO,2011,iceoff,72,energy,221,149
MO,2011,chla,277,energy,221,-56
MO,2011,doc,101.857142857143,energy,221,119.142857142857
MO,2012,straton,124,energy,193,69
MO,2012,stratoff,276,energy,193,-83
MO,2012,energy,193,energy,193,0
MO,2012,stability,249,energy,193,-56
MO,2012,anoxia,178,energy,193,15
MO,2012,daphnia,109,energy,193,84
MO,2012,clearwater,124,energy,193,69
MO,2012,iceon,366,energy,193,-173
MO,2012,iceoff,101,energy,193,92
MO,2012,chla,276,energy,193,-83
MO,2012,doc,214.666666666667,energy,193,-21.666666666667
MO,2013,straton,128,energy,203,75
MO,2013,stratoff,274,energy,203,-71
MO,2013,energy,203,energy,203,0
MO,2013,stability,253,energy,203,-50
MO,2013,anoxia,233,energy,203,-30
MO,2013,daphnia,149,energy,203,54
MO,2013,clearwater,135,energy,203,68
MO,2013,iceon,344,energy,203,-141
MO,2013,iceoff,100,energy,203,103
MO,2013,chla,127,energy,203,76
MO,2013,doc,191.777777777778,energy,203,11.222222222222001
MO,2014,straton,135,energy,232,97
MO,2014,stratoff,274,energy,232,-42
MO,2014,energy,232,energy,232,0
MO,2014,stability,251,energy,232,-19
MO,2014,anoxia,251,energy,232,-19
MO,2014,daphnia,148,energy,232,84
MO,2014,clearwater,135,energy,232,97
MO,2014,iceon,336,energy,232,-104
MO,2014,iceoff,92,energy,232,140
MO,2014,chla,309,energy,232,-77
MO,2014,doc,203.8,energy,232,28.19999999999999
MO,2015,straton,121,energy,216,95
MO,2015,stratoff,280,energy,216,-64
MO,2015,energy,216,energy,216,0
MO,2015,stability,233,energy,216,-17
MO,2015,anoxia,190,energy,216,26
MO,2015,daphnia,133,energy,216,83
MO,2015,clearwater,133,energy,216,83
MO,2015,iceon,376,energy,216,-160
MO,2015,iceoff,73,energy,216,143
MO,2015,chla,104,energy,216,112
MO,2015,doc,183.5,energy,216,32.5
SP,1981,straton,155,energy,237,82
SP,1981,stratoff,292,energy,237,-55
SP,1981,energy,237,energy,237,0
SP,1981,stability,237,energy,237,0
SP,1981,anoxia,208,energy,237,29
SP,1981,daphnia,197,energy,237,40
SP,1981,iceon,NA,energy,237,NA
SP,1981,iceoff,NA,energy,237,NA
SP,1981,chla,336,energy,237,-99
SP,1981,clearwater,NA,energy,237,NA
SP,1981,doc,NA,energy,237,NA
SP,1982,straton,132,energy,201,69
SP,1982,stratoff,292,energy,201,-91
SP,1982,energy,201,energy,201,0
SP,1982,stability,214,energy,201,-13
SP,1982,anoxia,20,energy,201,181
SP,1982,daphnia,314,energy,201,-113
SP,1982,iceon,345,energy,201,-144
SP,1982,iceoff,123,energy,201,78
SP,1982,chla,20,energy,201,181
SP,1982,clearwater,NA,energy,201,NA
SP,1982,doc,NA,energy,201,NA
SP,1983,straton,131,energy,249,118
SP,1983,stratoff,306,energy,249,-57
SP,1983,energy,249,energy,249,0
SP,1983,stability,249,energy,249,0
SP,1983,anoxia,172,energy,249,77
SP,1983,daphnia,306,energy,249,-57
SP,1983,iceon,341,energy,249,-92
SP,1983,iceoff,119,energy,249,130
SP,1983,chla,87,energy,249,162
SP,1983,clearwater,NA,energy,249,NA
SP,1983,doc,NA,energy,249,NA
SP,1984,straton,142,energy,229,87
SP,1984,stratoff,291,energy,229,-62
SP,1984,energy,229,energy,229,0
SP,1984,stability,229,energy,229,0
SP,1984,anoxia,172,energy,229,57
SP,1984,daphnia,213,energy,229,16
SP,1984,iceon,337,energy,229,-108
SP,1984,iceoff,111,energy,229,118
SP,1984,chla,130,energy,229,99
SP,1984,clearwater,NA,energy,229,NA
SP,1984,doc,NA,energy,229,NA
SP,1985,straton,135,energy,217,82
SP,1985,stratoff,296,energy,217,-79
SP,1985,energy,217,energy,217,0
SP,1985,stability,203,energy,217,14
SP,1985,anoxia,161,energy,217,56
SP,1985,daphnia,161,energy,217,56
SP,1985,iceon,339,energy,217,-122
SP,1985,iceoff,111,energy,217,106
SP,1985,chla,135,energy,217,82
SP,1985,doc,231,energy,217,-14
SP,1985,clearwater,NA,energy,217,NA
SP,1986,straton,127,energy,210,83
SP,1986,stratoff,294,energy,210,-84
SP,1986,energy,210,energy,210,0
SP,1986,stability,237,energy,210,-27
SP,1986,anoxia,167,energy,210,43
SP,1986,daphnia,294,energy,210,-84
SP,1986,iceon,329,energy,210,-119
SP,1986,iceoff,101,energy,210,109
SP,1986,chla,114,energy,210,96
SP,1986,doc,186.545454545455,energy,210,23.454545454545013
SP,1986,clearwater,NA,energy,210,NA
SP,1987,straton,110,energy,210,100
SP,1987,stratoff,293,energy,210,-83
SP,1987,energy,210,energy,210,0
SP,1987,stability,238,energy,210,-28
SP,1987,anoxia,162,energy,210,48
SP,1987,daphnia,306,energy,210,-96
SP,1987,iceon,335,energy,210,-125
SP,1987,iceoff,100,energy,210,110
SP,1987,chla,55,energy,210,155
SP,1987,doc,165.090909090909,energy,210,44.90909090909099
SP,1987,clearwater,NA,energy,210,NA
SP,1988,straton,130,energy,229,99
SP,1988,stratoff,298,energy,229,-69
SP,1988,energy,229,energy,229,0
SP,1988,stability,229,energy,229,0
SP,1988,anoxia,229,energy,229,0
SP,1988,daphnia,145,energy,229,84
SP,1988,iceon,337,energy,229,-108
SP,1988,iceoff,104,energy,229,125
SP,1988,chla,116,energy,229,113
SP,1988,doc,170.307692307692,energy,229,58.69230769230799
SP,1988,clearwater,NA,energy,229,NA
SP,1989,straton,137,energy,205,68
SP,1989,stratoff,305,energy,205,-100
SP,1989,energy,205,energy,205,0
SP,1989,stability,233,energy,205,-28
SP,1989,anoxia,177,energy,205,28
SP,1989,daphnia,12,energy,205,193
SP,1989,iceon,336,energy,205,-131
SP,1989,iceoff,114,energy,205,91
SP,1989,chla,12,energy,205,193
SP,1989,doc,219.25,energy,205,-14.25
SP,1989,clearwater,NA,energy,205,NA
SP,1990,straton,120,energy,247,127
SP,1990,stratoff,289,energy,247,-42
SP,1990,energy,247,energy,247,0
SP,1990,stability,233,energy,247,14
SP,1990,anoxia,177,energy,247,70
SP,1990,daphnia,50,energy,247,197
SP,1990,iceon,331,energy,247,-84
SP,1990,iceoff,106,energy,247,141
SP,1990,chla,17,energy,247,230
SP,1990,doc,157,energy,247,90
SP,1990,clearwater,NA,energy,247,NA
SP,1991,straton,142,energy,240,98
SP,1991,stratoff,280,energy,240,-40
SP,1991,energy,240,energy,240,0
SP,1991,stability,182,energy,240,58
SP,1991,anoxia,142,energy,240,98
SP,1991,daphnia,240,energy,240,0
SP,1991,iceon,337,energy,240,-97
SP,1991,iceoff,109,energy,240,131
SP,1991,chla,50,energy,240,190
SP,1991,doc,167.2,energy,240,72.80000000000001
SP,1991,clearwater,NA,energy,240,NA
SP,1992,straton,140,energy,237,97
SP,1992,stratoff,294,energy,237,-57
SP,1992,energy,237,energy,237,0
SP,1992,stability,237,energy,237,0
SP,1992,anoxia,14,energy,237,223
SP,1992,daphnia,314,energy,237,-77
SP,1992,iceon,333,energy,237,-96
SP,1992,iceoff,121,energy,237,116
SP,1992,chla,14,energy,237,223
SP,1992,doc,155.75,energy,237,81.25
SP,1992,clearwater,NA,energy,237,NA
SP,1993,straton,138,energy,235,97
SP,1993,stratoff,291,energy,235,-56
SP,1993,energy,235,energy,235,0
SP,1993,stability,223,energy,235,12
SP,1993,anoxia,60,energy,235,175
SP,1993,daphnia,235,energy,235,0
SP,1993,iceon,335,energy,235,-100
SP,1993,iceoff,120,energy,235,115
SP,1993,chla,13,energy,235,222
SP,1993,doc,165.416666666667,energy,235,69.583333333333
SP,1993,clearwater,NA,energy,235,NA
SP,1994,straton,136,energy,264,128
SP,1994,stratoff,305,energy,264,-41
SP,1994,energy,264,energy,264,0
SP,1994,stability,221,energy,264,43
SP,1994,anoxia,52,energy,264,212
SP,1994,daphnia,236,energy,264,28
SP,1994,iceon,334,energy,264,-70
SP,1994,iceoff,111,energy,264,153
SP,1994,chla,87,energy,264,177
SP,1994,doc,174.857142857143,energy,264,89.142857142857
SP,1994,clearwater,NA,energy,264,NA
SP,1995,straton,135,energy,219,84
SP,1995,stratoff,304,energy,219,-85
SP,1995,energy,219,energy,219,0
SP,1995,stability,219,energy,219,0
SP,1995,anoxia,9,energy,219,210
SP,1995,daphnia,234,energy,219,-15
SP,1995,iceon,343,energy,219,-124
SP,1995,iceoff,114,energy,219,105
SP,1995,chla,51,energy,219,168
SP,1995,doc,185,energy,219,34
SP,1995,clearwater,NA,energy,219,NA
SP,1996,straton,150,energy,249,99
SP,1996,stratoff,289,energy,249,-40
SP,1996,energy,249,energy,249,0
SP,1996,stability,207,energy,249,42
SP,1996,anoxia,24,energy,249,225
SP,1996,daphnia,221,energy,249,28
SP,1996,iceon,328,energy,249,-79
SP,1996,iceoff,131,energy,249,118
SP,1996,chla,135,energy,249,114
SP,1996,doc,171.2,energy,249,77.80000000000001
SP,1996,clearwater,NA,energy,249,NA
SP,1997,straton,141,energy,210,69
SP,1997,stratoff,297,energy,210,-87
SP,1997,energy,210,energy,210,0
SP,1997,stability,210,energy,210,0
SP,1997,anoxia,182,energy,210,28
SP,1997,daphnia,48,energy,210,162
SP,1997,iceon,330,energy,210,-120
SP,1997,iceoff,118,energy,210,92
SP,1997,chla,126,energy,210,84
SP,1997,doc,176.090909090909,energy,210,33.90909090909099
SP,1997,clearwater,NA,energy,210,NA
SP,1998,straton,125,energy,238,113
SP,1998,stratoff,293,energy,238,-55
SP,1998,energy,238,energy,238,0
SP,1998,stability,224,energy,238,14
SP,1998,anoxia,54,energy,238,184
SP,1998,daphnia,224,energy,238,14
SP,1998,iceon,356,energy,238,-118
SP,1998,iceoff,98,energy,238,140
SP,1998,chla,12,energy,238,226
SP,1998,doc,179,energy,238,59
SP,1998,clearwater,NA,energy,238,NA
SP,1999,straton,124,energy,209,85
SP,1999,stratoff,292,energy,209,-83
SP,1999,energy,209,energy,209,0
SP,1999,stability,222,energy,209,-13
SP,1999,anoxia,153,energy,209,56
SP,1999,daphnia,314,energy,209,-105
SP,1999,iceon,356,energy,209,-147
SP,1999,iceoff,105,energy,209,104
SP,1999,chla,314,energy,209,-105
SP,1999,doc,176,energy,209,33
SP,1999,clearwater,NA,energy,209,NA
SP,2000,straton,123,energy,221,98
SP,2000,stratoff,306,energy,221,-85
SP,2000,energy,221,energy,221,0
SP,2000,stability,250,energy,221,-29
SP,2000,anoxia,53,energy,221,168
SP,2000,daphnia,321,energy,221,-100
SP,2000,iceon,351,energy,221,-130
SP,2000,iceoff,93,energy,221,128
SP,2000,chla,18,energy,221,203
SP,2000,doc,172.230769230769,energy,221,48.769230769231
SP,2000,clearwater,NA,energy,221,NA
SP,2001,straton,120,energy,218,98
SP,2001,stratoff,302,energy,218,-84
SP,2001,energy,218,energy,218,0
SP,2001,stability,247,energy,218,-29
SP,2001,anoxia,205,energy,218,13
SP,2001,daphnia,22,energy,218,196
SP,2001,iceon,339,energy,218,-121
SP,2001,iceoff,112,energy,218,106
SP,2001,chla,120,energy,218,98
SP,2001,doc,166.857142857143,energy,218,51.142857142857
SP,2001,clearwater,NA,energy,218,NA
SP,2002,straton,142,energy,211,69
SP,2002,stratoff,297,energy,211,-86
SP,2002,energy,211,energy,211,0
SP,2002,stability,211,energy,211,0
SP,2002,anoxia,91,energy,211,120
SP,2002,daphnia,241,energy,211,-30
SP,2002,iceon,360,energy,211,-149
SP,2002,iceoff,107,energy,211,104
SP,2002,chla,142,energy,211,69
SP,2002,doc,184.533333333333,energy,211,26.46666666666701
SP,2002,clearwater,NA,energy,211,NA
SP,2003,straton,134,energy,232,98
SP,2003,stratoff,301,energy,232,-69
SP,2003,energy,232,energy,232,0
SP,2003,stability,232,energy,232,0
SP,2003,anoxia,134,energy,232,98
SP,2003,daphnia,274,energy,232,-42
SP,2003,iceon,331,energy,232,-99
SP,2003,iceoff,114,energy,232,118
SP,2003,chla,92,energy,232,140
SP,2003,doc,165.692307692308,energy,232,66.30769230769201
SP,2003,clearwater,NA,energy,232,NA
SP,2004,straton,131,energy,215,84
SP,2004,stratoff,299,energy,215,-84
SP,2004,energy,215,energy,215,0
SP,2004,stability,215,energy,215,0
SP,2004,anoxia,229,energy,215,-14
SP,2004,daphnia,188,energy,215,27
SP,2004,iceon,337,energy,215,-122
SP,2004,iceoff,107,energy,215,108
SP,2004,chla,12,energy,215,203
SP,2004,doc,174.571428571429,energy,215,40.42857142857099
SP,2004,clearwater,NA,energy,215,NA
SP,2005,straton,110,energy,221,111
SP,2005,stratoff,290,energy,221,-69
SP,2005,energy,221,energy,221,0
SP,2005,stability,234,energy,221,-13
SP,2005,anoxia,152,energy,221,69
SP,2005,daphnia,319,energy,221,-98
SP,2005,iceon,352,energy,221,-131
SP,2005,iceoff,104,energy,221,117
SP,2005,chla,19,energy,221,202
SP,2005,doc,174.846153846154,energy,221,46.15384615384599
SP,2005,clearwater,NA,energy,221,NA
SP,2006,straton,122,energy,221,99
SP,2006,stratoff,292,energy,221,-71
SP,2006,energy,221,energy,221,0
SP,2006,stability,207,energy,221,14
SP,2006,anoxia,90,energy,221,131
SP,2006,daphnia,221,energy,221,0
SP,2006,iceon,337,energy,221,-116
SP,2006,iceoff,103,energy,221,118
SP,2006,chla,17,energy,221,204
SP,2006,doc,151.846153846154,energy,221,69.15384615384599
SP,2006,clearwater,NA,energy,221,NA
SP,2007,straton,114,energy,225,111
SP,2007,stratoff,296,energy,225,-71
SP,2007,energy,225,energy,225,0
SP,2007,stability,254,energy,225,-29
SP,2007,anoxia,183,energy,225,42
SP,2007,daphnia,283,energy,225,-58
SP,2007,iceon,357,energy,225,-132
SP,2007,iceoff,103,energy,225,122
SP,2007,chla,15,energy,225,210
SP,2007,doc,159.642857142857,energy,225,65.357142857143
SP,2007,clearwater,NA,energy,225,NA
SP,2008,straton,134,energy,238,104
SP,2008,stratoff,294,energy,238,-56
SP,2008,energy,238,energy,238,0
SP,2008,stability,238,energy,238,0
SP,2008,anoxia,170,energy,238,68
SP,2008,daphnia,183,energy,238,55
SP,2008,iceon,337,energy,238,-99
SP,2008,iceoff,122,energy,238,116
SP,2008,chla,17,energy,238,221
SP,2008,doc,174.307692307692,energy,238,63.69230769230799
SP,2008,clearwater,NA,energy,238,NA
SP,2009,straton,133,energy,231,98
SP,2009,stratoff,302,energy,231,-71
SP,2009,energy,231,energy,231,0
SP,2009,stability,246,energy,231,-15
SP,2009,anoxia,55,energy,231,176
SP,2009,daphnia,287,energy,231,-56
SP,2009,iceon,339,energy,231,-108
SP,2009,iceoff,112,energy,231,119
SP,2009,chla,20,energy,231,211
SP,2009,doc,179.533333333333,energy,231,51.46666666666701
SP,2009,clearwater,NA,energy,231,NA
SP,2010,straton,117,energy,215,98
SP,2010,stratoff,299,energy,215,-84
SP,2010,energy,215,energy,215,0
SP,2010,stability,215,energy,215,0
SP,2010,anoxia,159,energy,215,56
SP,2010,daphnia,315,energy,215,-100
SP,2010,iceon,345,energy,215,-130
SP,2010,iceoff,89,energy,215,126
SP,2010,chla,12,energy,215,203
SP,2010,doc,168.166666666667,energy,215,46.833333333333
SP,2010,clearwater,NA,energy,215,NA
SP,2011,straton,18,energy,220,202
SP,2011,stratoff,304,energy,220,-84
SP,2011,energy,220,energy,220,0
SP,2011,stability,234,energy,220,-14
SP,2011,anoxia,80,energy,220,140
SP,2011,daphnia,45,energy,220,175
SP,2011,iceon,341,energy,220,-121
SP,2011,iceoff,115,energy,220,105
SP,2011,chla,18,energy,220,202
SP,2011,doc,135.833333333333,energy,220,84.166666666667
SP,2011,clearwater,NA,energy,220,NA
SP,2012,straton,123,energy,207,84
SP,2012,stratoff,278,energy,207,-71
SP,2012,energy,207,energy,207,0
SP,2012,stability,222,energy,207,-15
SP,2012,anoxia,52,energy,207,155
SP,2012,daphnia,207,energy,207,0
SP,2012,iceon,340,energy,207,-133
SP,2012,iceoff,79,energy,207,128
SP,2012,chla,52,energy,207,155
SP,2012,doc,166.857142857143,energy,207,40.142857142857
SP,2012,clearwater,NA,energy,207,NA
SP,2013,straton,136,energy,247,111
SP,2013,stratoff,302,energy,247,-55
SP,2013,energy,247,energy,247,0
SP,2013,stability,204,energy,247,43
SP,2013,anoxia,14,energy,247,233
SP,2013,daphnia,275,energy,247,-28
SP,2013,iceon,346,energy,247,-99
SP,2013,iceoff,129,energy,247,118
SP,2013,chla,136,energy,247,111
SP,2013,doc,183.538461538462,energy,247,63.461538461538
SP,2013,clearwater,NA,energy,247,NA
SP,2014,straton,139,energy,237,98
SP,2014,stratoff,294,energy,237,-57
SP,2014,energy,237,energy,237,0
SP,2014,stability,237,energy,237,0
SP,2014,anoxia,139,energy,237,98
SP,2014,daphnia,314,energy,237,-77
SP,2014,iceon,331,energy,237,-94
SP,2014,iceoff,128,energy,237,109
SP,2014,chla,139,energy,237,98
SP,2014,doc,160.272727272727,energy,237,76.727272727273
SP,2014,clearwater,NA,energy,237,NA
SP,2015,straton,125,energy,209,84
SP,2015,stratoff,294,energy,209,-85
SP,2015,energy,209,energy,209,0
SP,2015,stability,223,energy,209,-14
SP,2015,anoxia,55,energy,209,154
SP,2015,daphnia,55,energy,209,154
SP,2015,iceon,325,energy,209,-116
SP,2015,iceoff,104,energy,209,105
SP,2015,chla,321,energy,209,-112
SP,2015,doc,178.666666666667,energy,209,30.333333333333
SP,2015,clearwater,NA,energy,209,NA
TB,1981,straton,196,energy,224,28
TB,1981,stratoff,269,energy,224,-45
TB,1981,energy,224,energy,224,0
TB,1981,stability,196,energy,224,28
TB,1981,anoxia,239,energy,224,-15
TB,1981,iceon,NA,energy,224,NA
TB,1981,iceoff,NA,energy,224,NA
TB,1981,chla,196,energy,224,28
TB,1981,clearwater,NA,energy,224,NA
TB,1981,daphnia,NA,energy,224,NA
TB,1981,doc,NA,energy,224,NA
TB,1982,straton,132,energy,188,56
TB,1982,stratoff,291,energy,188,-103
TB,1982,energy,188,energy,188,0
TB,1982,stability,203,energy,188,-15
TB,1982,anoxia,96,energy,188,92
TB,1982,daphnia,231,energy,188,-43
TB,1982,iceon,328,energy,188,-140
TB,1982,iceoff,121,energy,188,67
TB,1982,chla,334,energy,188,-146
TB,1982,clearwater,NA,energy,188,NA
TB,1982,doc,NA,energy,188,NA
TB,1983,straton,129,energy,215,86
TB,1983,stratoff,292,energy,215,-77
TB,1983,energy,215,energy,215,0
TB,1983,stability,200,energy,215,15
TB,1983,anoxia,174,energy,215,41
TB,1983,daphnia,129,energy,215,86
TB,1983,iceon,326,energy,215,-111
TB,1983,iceoff,117,energy,215,98
TB,1983,chla,83,energy,215,132
TB,1983,clearwater,NA,energy,215,NA
TB,1983,doc,NA,energy,215,NA
TB,1984,straton,129,energy,228,99
TB,1984,stratoff,291,energy,228,-63
TB,1984,energy,228,energy,228,0
TB,1984,stability,184,energy,228,44
TB,1984,anoxia,228,energy,228,0
TB,1984,daphnia,171,energy,228,57
TB,1984,iceon,318,energy,228,-90
TB,1984,iceoff,109,energy,228,119
TB,1984,chla,95,energy,228,133
TB,1984,clearwater,NA,energy,228,NA
TB,1984,doc,NA,energy,228,NA
TB,1985,straton,119,energy,218,99
TB,1985,stratoff,296,energy,218,-78
TB,1985,energy,218,energy,218,0
TB,1985,stability,218,energy,218,0
TB,1985,anoxia,233,energy,218,-15
TB,1985,daphnia,233,energy,218,-15
TB,1985,iceon,317,energy,218,-99
TB,1985,iceoff,112,energy,218,106
TB,1985,chla,15,energy,218,203
TB,1985,doc,233,energy,218,-15
TB,1985,clearwater,NA,energy,218,NA
TB,1986,straton,111,energy,210,99
TB,1986,stratoff,296,energy,210,-86
TB,1986,energy,210,energy,210,0
TB,1986,stability,182,energy,210,28
TB,1986,anoxia,56,energy,210,154
TB,1986,daphnia,167,energy,210,43
TB,1986,iceon,318,energy,210,-108
TB,1986,iceoff,100,energy,210,110
TB,1986,chla,196,energy,210,14
TB,1986,doc,193,energy,210,17
TB,1986,clearwater,NA,energy,210,NA
TB,1987,straton,120,energy,209,89
TB,1987,stratoff,292,energy,209,-83
TB,1987,energy,209,energy,209,0
TB,1987,stability,173,energy,209,36
TB,1987,anoxia,79,energy,209,130
TB,1987,daphnia,224,energy,209,-15
TB,1987,iceon,315,energy,209,-106
TB,1987,iceoff,100,energy,209,109
TB,1987,chla,209,energy,209,0
TB,1987,doc,165.545454545455,energy,209,43.45454545454501
TB,1987,clearwater,NA,energy,209,NA
TB,1988,straton,131,energy,229,98
TB,1988,stratoff,285,energy,229,-56
TB,1988,energy,229,energy,229,0
TB,1988,stability,172,energy,229,57
TB,1988,anoxia,186,energy,229,43
TB,1988,daphnia,272,energy,229,-43
TB,1988,iceon,327,energy,229,-98
