lakeid,year4,sampledate,total_biomass,larger_group
ME,2011,2011-09-12,105.05835556161941,DAPHNIA
ME,2011,2011-10-03,107.17642445162491,DAPHNIA
ME,2011,2011-10-31,51.119984362325795,DAPHNIA
ME,2012,2012-02-22,5.697707060812934,DAPHNIA
ME,2012,2012-03-21,15.577785485873912,DAPHNIA
ME,2012,2012-04-03,37.414445769601755,DAPHNIA
ME,2012,2012-04-17,481.25061770542493,DAPHNIA
ME,2012,2012-05-01,487.25440125363974,DAPHNIA
ME,2012,2012-05-14,167.69647825281143,DAPHNIA
ME,2012,2012-05-29,319.53009042167895,DAPHNIA
ME,2012,2012-06-11,209.80943918416662,DAPHNIA
ME,2012,2012-06-25,138.43949693258568,DAPHNIA
ME,2012,2012-07-10,97.68259968961307,DAPHNIA
ME,2012,2012-07-23,82.57267836278317,DAPHNIA
ME,2012,2012-08-06,29.276102461052922,DAPHNIA
ME,2012,2012-08-20,59.61894866298611,DAPHNIA
ME,2012,2012-09-04,27.530437084510954,DAPHNIA
ME,2012,2012-10-01,15.394915539033601,DAPHNIA
ME,2012,2012-10-29,11.1679360634886,DAPHNIA
ME,2012,2012-11-29,35.1485575054162,DAPHNIA
ME,2013,2013-02-12,13.971146481333996,DAPHNIA
ME,2013,2013-04-29,37.00378232924757,DAPHNIA
ME,2013,2013-05-14,128.39675511891423,DAPHNIA
ME,2013,2013-05-28,658.5848360997795,DAPHNIA
ME,2013,2013-06-10,221.39714842986902,DAPHNIA
ME,2013,2013-06-24,426.8254304932943,DAPHNIA
ME,2013,2013-07-08,23.823118502089077,DAPHNIA
ME,2013,2013-07-22,20.681352974122756,DAPHNIA
ME,2013,2013-08-05,55.91429191080899,DAPHNIA
ME,2013,2013-08-21,12.87838444486583,DAPHNIA
ME,2013,2013-09-04,6.3621883173915075,DAPHNIA
ME,2013,2013-09-30,3.0811784869956615,DAPHNIA
ME,2013,2013-10-29,3.5411340189952334,DAPHNIA
ME,2013,2013-12-02,19.141234698063382,DAPHNIA
ME,2014,2014-02-03,20.481601658326348,DAPHNIA
ME,2014,2014-04-29,2.121058705994283,DAPHNIA
ME,2014,2014-05-14,4.372619170551472,DAPHNIA
ME,2014,2014-05-28,184.7345269008191,DAPHNIA
ME,2014,2014-06-09,239.5441508134644,DAPHNIA
ME,2014,2014-06-23,75.42206470240237,DAPHNIA
ME,2014,2014-07-07,57.75003399971714,DAPHNIA
ME,2014,2014-07-21,16.126384796817476,DAPHNIA
ME,2014,2014-08-04,5.244792413473251,DAPHNIA
ME,2014,2014-08-20,1.8901165927280918,DAPHNIA
ME,2015,2015-02-11,0.8264162795229043,DAPHNIA
ME,2015,2015-04-10,0.8087545199391069,DAPHNIA
ME,2015,2015-05-01,2.8757127383343053,DAPHNIA
ME,2015,2015-05-13,13.35232088296118,DAPHNIA
ME,2015,2015-05-27,473.8674883051593,DAPHNIA
ME,2015,2015-06-08,627.5316088197131,DAPHNIA
ME,2015,2015-06-23,222.27383027574209,DAPHNIA
ME,2015,2015-07-08,11.330833811412344,DAPHNIA
ME,2015,2015-07-20,25.03586826739913,DAPHNIA
ME,2015,2015-08-03,13.756277604042364,DAPHNIA
ME,2015,2015-08-18,3.3645352633810797,DAPHNIA
ME,2015,2015-10-07,4.891574192695403,DAPHNIA
ME,2015,2015-11-02,1.49921803375199,DAPHNIA
ME,2016,2016-01-27,2.8549114810643617,DAPHNIA
ME,2016,2016-03-28,1.902763619400078,DAPHNIA
ME,2016,2016-04-12,6.602670248262876,DAPHNIA
ME,2016,2016-04-25,20.58915746258652,DAPHNIA
ME,2016,2016-05-11,595.4574973156922,DAPHNIA
ME,2016,2016-05-23,374.3025894295473,DAPHNIA
ME,2016,2016-06-07,447.0757653635574,DAPHNIA
ME,2016,2016-06-20,421.38585685120404,DAPHNIA
ME,2016,2016-07-05,58.284007775341614,DAPHNIA
ME,2016,2016-07-18,31.989905717295134,DAPHNIA
ME,2016,2016-08-01,3.410958600492104,DAPHNIA
ME,2016,2016-08-15,3.7082704145171963,DAPHNIA
ME,2016,2016-08-30,50.505845373570615,DAPHNIA
ME,2016,2016-10-04,1.5501610981290965,DAPHNIA
ME,2016,2016-11-09,0.4612559800837228,DAPHNIA
ME,2017,2017-02-06,1.8895319699656046,DAPHNIA
ME,2017,2017-04-17,6.13314984154175,DAPHNIA
ME,2017,2017-05-03,15.00345307210593,DAPHNIA
ME,2017,2017-05-15,6.845473073148318,DAPHNIA
ME,2017,2017-05-30,187.97134585859993,DAPHNIA
ME,2017,2017-06-12,320.248454289762,DAPHNIA
ME,2017,2017-06-26,82.5012636770865,DAPHNIA
ME,2017,2017-07-10,4.185046860103123,DAPHNIA
ME,2017,2017-07-24,2.1923211227793273,DAPHNIA
ME,2017,2017-08-07,6.601230392071656,DAPHNIA
ME,2017,2017-08-23,0.48376320718071125,DAPHNIA
ME,2017,2017-09-06,0.38524000805404635,DAPHNIA
ME,2017,2017-10-04,0.7581878077007784,DAPHNIA
ME,2017,2017-11-02,0.20563883738694533,DAPHNIA
ME,2017,2017-12-19,75.02600358672623,DAPHNIA
ME,2018,2018-01-23,10.600674081972725,DAPHNIA
ME,2018,2018-04-20,3.329647463095612,DAPHNIA
ME,2018,2018-05-07,1.4815405385816152,DAPHNIA
ME,2018,2018-05-14,2.5982678787991222,DAPHNIA
ME,2018,2018-05-29,31.65504473228571,DAPHNIA
ME,2018,2018-06-11,32.3347797032001,DAPHNIA
ME,2018,2018-06-25,26.2091050539248,DAPHNIA
ME,2018,2018-07-09,3.243813214360686,DAPHNIA
ME,2018,2018-07-23,4.964608875321682,DAPHNIA
ME,2018,2018-08-06,0.9717749053096548,DAPHNIA
ME,2018,2018-08-22,0.31950638615144705,DAPHNIA
ME,2018,2018-09-04,8.103003048800826,DAPHNIA
ME,2018,2018-09-19,25.525934444432238,DAPHNIA
ME,2018,2018-10-02,1.2093517006338683,DAPHNIA
ME,2018,2018-10-18,2.502904653012033,DAPHNIA
ME,2018,2018-10-29,4.187484157641618,DAPHNIA
ME,2018,2018-11-14,3.1236212426200107,DAPHNIA
MO,1995,1995-01-24,63.42477169029544,DAPHNIA
MO,1995,1995-03-28,23.883158472225432,DAPHNIA
MO,1995,1995-04-11,23.07963193442636,DAPHNIA
MO,1995,1995-04-24,44.022768896193064,DAPHNIA
MO,1995,1995-05-23,246.97741654108142,DAPHNIA
MO,1995,1995-06-06,334.52217390411994,DAPHNIA
MO,1995,1995-06-21,130.47285098892633,DAPHNIA
MO,1995,1995-07-07,110.07221612086275,DAPHNIA
MO,1995,1995-07-18,21.846347308798773,DAPHNIA
MO,1995,1995-08-02,6.216491961146611,DAPHNIA
MO,1995,1995-08-14,1.5061091976595342,DAPHNIA
MO,1995,1995-08-30,0.9084653836913615,DAPHNIA
MO,1995,1995-09-11,0.46992403290839263,DAPHNIA
MO,1995,1995-09-25,8.765358798884494,DAPHNIA
MO,1995,1995-10-11,64.53111929181637,DAPHNIA
MO,1995,1995-10-25,616.4403270393848,DAPHNIA
MO,1995,1995-11-22,169.61398204779726,DAPHNIA
MO,1996,1996-02-06,9.237032617150396,DAPHNIA
MO,1996,1996-04-03,64.07057251440277,DAPHNIA
MO,1996,1996-04-16,108.94133454173088,DAPHNIA
MO,1996,1996-05-01,367.8857215152489,DAPHNIA
MO,1996,1996-05-14,309.26135397128746,DAPHNIA
MO,1996,1996-05-29,67.800650750323,DAPHNIA
MO,1996,1996-06-10,282.75512321204275,DAPHNIA
MO,1996,1996-06-26,192.10377144299466,DAPHNIA
MO,1996,1996-07-09,230.87076737419008,DAPHNIA
MO,1996,1996-07-22,83.75166831229976,DAPHNIA
MO,1996,1996-08-05,12.15576528232397,DAPHNIA
MO,1996,1996-08-19,5.277959999181282,DAPHNIA
MO,1996,1996-09-05,4.997372360840458,DAPHNIA
MO,1996,1996-09-19,10.094878768083655,DAPHNIA
MO,1996,1996-10-16,125.07474918239026,DAPHNIA
MO,1996,1996-11-25,46.01453628348248,DAPHNIA
MO,1997,1997-01-14,35.87442486280224,DAPHNIA
MO,1997,1997-02-17,15.010890243152664,DAPHNIA
MO,1997,1997-04-09,164.64111104074433,DAPHNIA
MO,1997,1997-04-21,86.03091502981742,DAPHNIA
MO,1997,1997-05-01,171.280953226379,DAPHNIA
MO,1997,1997-05-13,219.98848581048657,DAPHNIA
MO,1997,1997-05-28,286.49599392745944,DAPHNIA
MO,1997,1997-06-11,163.78452837546178,DAPHNIA
MO,1997,1997-06-25,282.11524085538,DAPHNIA
MO,1997,1997-07-09,85.10067379156743,DAPHNIA
MO,1997,1997-07-24,59.98518424545166,DAPHNIA
MO,1997,1997-08-07,31.23543651327643,DAPHNIA
MO,1997,1997-08-18,58.127597263144565,DAPHNIA
MO,1997,1997-09-08,5.122622901782705,DAPHNIA
MO,1997,1997-09-30,36.63609103294593,DAPHNIA
MO,1997,1997-11-25,40.437950318089705,DAPHNIA
MO,1998,1998-03-17,28.014405613851817,DAPHNIA
MO,1998,1998-04-13,63.40124785084156,DAPHNIA
MO,1998,1998-04-27,337.2367473077998,DAPHNIA
MO,1998,1998-05-11,93.45169688190603,DAPHNIA
MO,1998,1998-06-01,183.9691159658734,DAPHNIA
MO,1998,1998-06-08,66.5173536490147,DAPHNIA
MO,1998,1998-06-22,79.14610972326757,DAPHNIA
MO,1998,1998-07-06,70.32414315549335,DAPHNIA
MO,1998,1998-07-23,22.901377962724325,DAPHNIA
MO,1998,1998-08-02,19.521561631594583,DAPHNIA
MO,1998,1998-08-18,7.408627674724232,DAPHNIA
MO,1998,1998-09-02,31.95008278707002,DAPHNIA
MO,1998,1998-09-28,109.80745661288978,DAPHNIA
MO,1998,1998-10-27,45.31842161799301,DAPHNIA
MO,1998,1998-11-23,150.1109380054578,DAPHNIA
MO,1999,1999-01-27,134.26700222475426,DAPHNIA
MO,1999,1999-02-23,18.22956207478574,DAPHNIA
MO,1999,1999-03-29,38.83604205412077,DAPHNIA
MO,1999,1999-04-12,139.51831682741823,DAPHNIA
MO,1999,1999-04-26,340.16404902544093,DAPHNIA
MO,1999,1999-05-10,157.66424892180268,DAPHNIA
MO,1999,1999-05-26,197.87144365199455,DAPHNIA
MO,1999,1999-06-08,117.23079068536713,DAPHNIA
MO,1999,1999-06-21,73.31664434274803,DAPHNIA
MO,1999,1999-07-07,66.0243667768598,DAPHNIA
MO,1999,1999-07-19,6.322684019501097,DAPHNIA
MO,1999,1999-08-02,10.04969463966642,DAPHNIA
MO,1999,1999-08-17,3.1960968262039096,DAPHNIA
MO,1999,1999-08-30,8.60745732740761,DAPHNIA
MO,1999,1999-09-27,163.47331613831497,DAPHNIA
MO,1999,1999-10-26,33.888721989508106,DAPHNIA
MO,1999,1999-11-22,120.9964695484216,DAPHNIA
MO,2000,2000-01-25,21.998611869515265,DAPHNIA
MO,2000,2000-03-13,24.09044896653779,DAPHNIA
MO,2000,2000-03-29,32.10108909938151,DAPHNIA
MO,2000,2000-04-10,75.58186061262978,DAPHNIA
MO,2000,2000-04-25,296.8698678644703,DAPHNIA
MO,2000,2000-05-09,250.84305156754985,DAPHNIA
MO,2000,2000-05-22,318.71242154468837,DAPHNIA
MO,2000,2000-06-06,108.49038684498876,DAPHNIA
MO,2000,2000-06-19,149.25292067474973,DAPHNIA
MO,2000,2000-07-03,116.36702560630759,DAPHNIA
MO,2000,2000-07-17,42.01540205354234,DAPHNIA
MO,2000,2000-08-01,9.108729022934089,DAPHNIA
MO,2000,2000-08-16,7.9671355448284755,DAPHNIA
MO,2000,2000-08-28,1.407027091074677,DAPHNIA
MO,2000,2000-09-25,119.55546459620392,DAPHNIA
MO,2000,2000-10-24,186.81845620333846,DAPHNIA
MO,2000,2000-11-27,60.28364456305651,DAPHNIA
MO,2001,2001-01-15,19.006725441422677,DAPHNIA
MO,2001,2001-04-09,79.79529237962959,DAPHNIA
MO,2001,2001-04-25,119.7588780691755,DAPHNIA
MO,2001,2001-05-09,612.4031437796904,DAPHNIA
MO,2001,2001-05-21,440.48437456504706,DAPHNIA
MO,2001,2001-06-04,198.28477403022208,DAPHNIA
MO,2001,2001-06-18,100.9827686128737,DAPHNIA
MO,2001,2001-07-04,56.839282153467494,DAPHNIA
MO,2001,2001-07-17,35.346069753240776,DAPHNIA
MO,2001,2001-07-30,7.238351004950025,DAPHNIA
MO,2001,2001-08-13,2.096535372343864,DAPHNIA
MO,2001,2001-08-27,19.986424806941056,DAPHNIA
MO,2001,2001-09-26,7.445183124245068,DAPHNIA
MO,2001,2001-10-22,39.35258280654532,DAPHNIA
MO,2001,2001-11-26,102.55291228639209,DAPHNIA
MO,2002,2002-04-10,25.211930912170715,DAPHNIA
MO,2002,2002-04-23,61.03964890676727,DAPHNIA
MO,2002,2002-05-21,102.6753650289431,DAPHNIA
MO,2002,2002-06-05,108.0938649632757,DAPHNIA
MO,2002,2002-06-19,146.93608386409386,DAPHNIA
MO,2002,2002-07-01,25.972623360055966,DAPHNIA
MO,2002,2002-07-16,19.546570534684133,DAPHNIA
MO,2002,2002-07-26,1.7924000618463038,DAPHNIA
MO,2002,2002-08-13,0.8176241140884748,DAPHNIA
MO,2002,2002-08-26,0.27990905652591797,DAPHNIA
MO,2002,2002-10-22,1.0629878358497535,DAPHNIA
MO,2002,2002-11-19,2.2057313979837767,DAPHNIA
MO,2003,2003-02-13,2.3279264935534707,DAPHNIA
MO,2003,2003-04-01,22.149071972714957,DAPHNIA
MO,2003,2003-04-15,9.014012023101776,DAPHNIA
MO,2003,2003-04-28,87.66538998488815,DAPHNIA
MO,2003,2003-05-13,82.55125327095759,DAPHNIA
MO,2003,2003-05-27,55.844778199922494,DAPHNIA
MO,2003,2003-06-10,50.771596153935626,DAPHNIA
MO,2003,2003-06-23,19.120448477650974,DAPHNIA
MO,2003,2003-07-08,25.689378152399883,DAPHNIA
MO,2003,2003-07-21,9.07499540315758,DAPHNIA
MO,2003,2003-08-05,0.6042195141970736,DAPHNIA
MO,2003,2003-08-18,1.596010922862606,DAPHNIA
MO,2003,2003-09-30,26.4062973065915,DAPHNIA
MO,2003,2003-10-29,3.024926618445611,DAPHNIA
MO,2003,2003-12-02,15.41180735648257,DAPHNIA
MO,2004,2004-02-17,12.753427570373205,DAPHNIA
MO,2004,2004-03-31,10.432593617274994,DAPHNIA
MO,2004,2004-04-13,43.785970536336464,DAPHNIA
MO,2004,2004-04-29,125.84917802954654,DAPHNIA
MO,2004,2004-05-27,68.29897432502051,DAPHNIA
MO,2004,2004-06-08,55.63746021686804,DAPHNIA
MO,2004,2004-06-21,37.56144689679298,DAPHNIA
MO,2004,2004-07-07,79.61390230651968,DAPHNIA
MO,2004,2004-07-20,3.676670184007376,DAPHNIA
MO,2004,2004-08-06,1.0261947384558738,DAPHNIA
MO,2004,2004-08-16,7.734015274151365,DAPHNIA
MO,2004,2004-09-08,6.044711806820655,DAPHNIA
MO,2004,2004-10-06,6.505908789316769,DAPHNIA
MO,2004,2004-11-04,68.114722570864,DAPHNIA
MO,2005,2005-02-03,20.346379302349987,DAPHNIA
MO,2005,2005-04-18,186.44202446446377,DAPHNIA
MO,2005,2005-04-27,222.7559567443688,DAPHNIA
MO,2005,2005-05-10,173.61277604529909,DAPHNIA
MO,2005,2005-05-24,116.05803823988005,DAPHNIA
MO,2005,2005-06-07,160.03308197377868,DAPHNIA
MO,2005,2005-06-21,148.3562574822353,DAPHNIA
MO,2005,2005-07-05,75.96398993475181,DAPHNIA
MO,2005,2005-07-19,17.59261944402907,DAPHNIA
MO,2005,2005-08-03,0.43050180993340587,DAPHNIA
MO,2005,2005-08-15,0.0847599459313538,DAPHNIA
MO,2005,2005-08-30,0.873613480942594,DAPHNIA
MO,2005,2005-09-27,26.31129994005818,DAPHNIA
MO,2005,2005-11-03,69.58660702438738,DAPHNIA
MO,2006,2006-04-05,21.821688401871096,DAPHNIA
MO,2006,2006-04-19,87.09492614644468,DAPHNIA
MO,2006,2006-05-03,296.0889674119272,DAPHNIA
MO,2006,2006-05-16,307.1184611231954,DAPHNIA
MO,2006,2006-05-31,122.8536452200245,DAPHNIA
MO,2006,2006-06-13,181.83225466264065,DAPHNIA
MO,2006,2006-06-27,102.92695504468102,DAPHNIA
MO,2006,2006-07-12,42.812680994115034,DAPHNIA
MO,2006,2006-07-25,0,DAPHNIA
MO,2006,2006-08-08,0.6394223667832896,DAPHNIA
MO,2006,2006-08-21,1.4070193612771074,DAPHNIA
MO,2006,2006-09-07,14.829098387865573,DAPHNIA
MO,2006,2006-10-04,26.51140194284403,DAPHNIA
MO,2006,2006-10-30,44.67664075276578,DAPHNIA
MO,2006,2006-12-11,93.03306879849836,DAPHNIA
MO,2007,2007-01-05,72.08025592350246,DAPHNIA
MO,2007,2007-02-26,35.881698008681866,DAPHNIA
MO,2007,2007-04-03,5.115602458652364,DAPHNIA
MO,2007,2007-04-17,30.643946540508296,DAPHNIA
MO,2007,2007-05-02,229.50933897386943,DAPHNIA
MO,2007,2007-05-21,99.34021144616759,DAPHNIA
MO,2007,2007-05-29,67.28008128463611,DAPHNIA
MO,2007,2007-06-11,80.21221450313884,DAPHNIA
MO,2007,2007-06-25,220.9271893619718,DAPHNIA
MO,2007,2007-07-09,8.240733248196657,DAPHNIA
MO,2007,2007-07-23,5.182485645088541,DAPHNIA
MO,2007,2007-08-07,4.207524431329487,DAPHNIA
MO,2007,2007-08-20,5.997947687465274,DAPHNIA
MO,2007,2007-09-04,10.620949561029736,DAPHNIA
MO,2007,2007-10-04,16.767280452819072,DAPHNIA
MO,2007,2007-10-29,3.744208715652462,DAPHNIA
MO,2007,2007-11-26,31.99210701261278,DAPHNIA
MO,2008,2008-03-03,6.338388234151634,DAPHNIA
MO,2008,2008-04-17,9.657455081278874,DAPHNIA
MO,2008,2008-04-30,59.52711977891973,DAPHNIA
MO,2008,2008-05-14,166.04787294804274,DAPHNIA
MO,2008,2008-05-28,338.8741121348144,DAPHNIA
MO,2008,2008-06-10,110.58184786325718,DAPHNIA
MO,2008,2008-06-24,61.67431828720599,DAPHNIA
MO,2008,2008-07-08,20.194203752752824,DAPHNIA
MO,2008,2008-07-21,4.43182646797022,DAPHNIA
MO,2008,2008-08-05,4.6741714345356264,DAPHNIA
MO,2008,2008-08-18,3.234668807732966,DAPHNIA
MO,2008,2008-09-05,5.9147590040096,DAPHNIA
MO,2008,2008-09-29,47.338551045540406,DAPHNIA
MO,2008,2008-10-31,11.904783590824525,DAPHNIA
MO,2009,2009-02-05,15.198825567166406,DAPHNIA
MO,2009,2009-04-17,5.834410171972454,DAPHNIA
MO,2009,2009-04-29,89.80024676431901,DAPHNIA
MO,2009,2009-05-11,403.42304554227826,DAPHNIA
MO,2009,2009-05-28,233.9087337207578,DAPHNIA
MO,2009,2009-06-10,96.67818624536132,DAPHNIA
MO,2009,2009-06-23,77.17563461379406,DAPHNIA
MO,2009,2009-07-09,23.766146875519958,DAPHNIA
MO,2009,2009-07-20,1.747226961885188,DAPHNIA
MO,2009,2009-08-04,2.905376740678644,DAPHNIA
MO,2009,2009-08-20,5.562387162838794,DAPHNIA
MO,2009,2009-09-04,7.938551442144023,DAPHNIA
MO,2009,2009-09-30,10.726224583043354,DAPHNIA
MO,2009,2009-10-30,83.55749300103469,DAPHNIA
MO,2009,2009-12-04,89.26474939209399,DAPHNIA
MO,2010,2010-02-03,9.831969999160865,DAPHNIA
MO,2010,2010-03-30,5.8702010489354155,DAPHNIA
MO,2010,2010-04-12,3.696526333665194,DAPHNIA
MO,2010,2010-04-27,70.5466123100368,DAPHNIA
MO,2010,2010-05-13,81.6681642136961,DAPHNIA
MO,2010,2010-05-25,77.24562190341372,DAPHNIA
MO,2010,2010-06-09,33.592075855431794,DAPHNIA
MO,2010,2010-06-21,4.292811871097685,DAPHNIA
MO,2010,2010-07-06,1.2450382017341934,DAPHNIA
MO,2010,2010-07-20,0.8583705530757753,DAPHNIA
MO,2010,2010-08-04,1.5951659550739714,DAPHNIA
MO,2010,2010-08-16,3.199300237517185,DAPHNIA
MO,2010,2010-08-30,8.17496477668916,DAPHNIA
MO,2010,2010-10-08,3.444469464679249,DAPHNIA
MO,2010,2010-11-02,8.837257120157904,DAPHNIA
MO,2011,2011-01-26,41.51573060575624,DAPHNIA
MO,2011,2011-04-19,58.74622556422323,DAPHNIA
MO,2011,2011-05-03,72.81556483853359,DAPHNIA
MO,2011,2011-05-17,677.9030025158115,DAPHNIA
MO,2011,2011-06-14,311.0875615849178,DAPHNIA
MO,2011,2011-06-28,279.2204872372455,DAPHNIA
MO,2011,2011-07-15,30.40087810277259,DAPHNIA
MO,2011,2011-07-26,5.7652418349571715,DAPHNIA
MO,2011,2011-08-09,35.193855585227595,DAPHNIA
MO,2011,2011-08-24,180.1524589321799,DAPHNIA
MO,2011,2011-09-13,243.0015586064344,DAPHNIA
MO,2011,2011-10-04,47.1120329180997,DAPHNIA
MO,2011,2011-11-01,212.02933453246146,DAPHNIA
MO,2012,2012-04-05,302.7793458567188,DAPHNIA
MO,2012,2012-04-18,720.3979595495036,DAPHNIA
MO,2012,2012-05-03,309.95833258756784,DAPHNIA
MO,2012,2012-05-16,243.42218573228493,DAPHNIA
MO,2012,2012-05-30,549.7910762534159,DAPHNIA
MO,2012,2012-06-12,345.98740419040075,DAPHNIA
MO,2012,2012-06-26,63.66592201881509,DAPHNIA
MO,2012,2012-07-11,13.744215541234965,DAPHNIA
MO,2012,2012-07-24,5.4344356677568895,DAPHNIA
MO,2012,2012-08-07,17.945407361363657,DAPHNIA
MO,2012,2012-08-21,112.61751566281308,DAPHNIA
MO,2012,2012-09-05,157.17659700758708,DAPHNIA
MO,2012,2012-10-02,28.56617390912405,DAPHNIA
MO,2012,2012-11-01,68.59173730661236,DAPHNIA
MO,2013,2013-02-05,18.018969238780393,DAPHNIA
MO,2013,2013-05-08,125.71755357186194,DAPHNIA
MO,2013,2013-05-15,253.257332722453,DAPHNIA
MO,2013,2013-05-29,432.85532929223314,DAPHNIA
MO,2013,2013-06-11,140.80955717569628,DAPHNIA
MO,2013,2013-06-25,61.25312492538676,DAPHNIA
MO,2013,2013-07-08,14.971101368608707,DAPHNIA
MO,2013,2013-07-22,26.108787954457213,DAPHNIA
MO,2014,2014-03-13,17.459010171578797,DAPHNIA
MO,2014,2014-04-30,35.58713743671602,DAPHNIA
MO,2014,2014-05-15,195.87665287393165,DAPHNIA
MO,2014,2014-05-28,364.961432905431,DAPHNIA
MO,2014,2014-06-10,161.4183882358397,DAPHNIA
MO,2014,2014-06-23,62.68123017913224,DAPHNIA
MO,2014,2014-07-09,7.877244148453636,DAPHNIA
MO,2014,2014-07-21,1.5876638139190775,DAPHNIA
MO,2014,2014-08-05,20.86049412575076,DAPHNIA
MO,2014,2014-08-20,29.923700152536373,DAPHNIA
MO,2014,2014-09-08,2.53311353910201,DAPHNIA
MO,2014,2014-10-01,39.354581637945614,DAPHNIA
MO,2014,2014-11-05,17.09219184273161,DAPHNIA
MO,2015,2015-03-06,2.3719998877663606,DAPHNIA
MO,2015,2015-04-02,8.157464425932785,DAPHNIA
MO,2015,2015-04-14,51.42869334640733,DAPHNIA
MO,2015,2015-05-01,57.65127422711331,DAPHNIA
MO,2015,2015-05-13,889.0909659878077,DAPHNIA
MO,2015,2015-05-27,446.7829142291357,DAPHNIA
MO,2015,2015-06-09,327.45431239696353,DAPHNIA
MO,2015,2015-06-23,14.377690701857668,DAPHNIA
MO,2015,2015-07-09,19.140723576040685,DAPHNIA
MO,2015,2015-07-22,29.82118002805721,DAPHNIA
MO,2015,2015-08-04,20.642022060450987,DAPHNIA
MO,2015,2015-08-21,46.22778091715071,DAPHNIA
MO,2015,2015-09-04,192.05938371997138,DAPHNIA
MO,2015,2015-10-07,345.5743353855189,DAPHNIA
MO,2015,2015-11-03,3.3213363712329644,DAPHNIA
MO,2016,2016-02-04,53.56254589930437,DAPHNIA
MO,2016,2016-03-29,9.170989131612265,DAPHNIA
MO,2016,2016-04-13,9.80259407819453,DAPHNIA
MO,2016,2016-04-26,54.32986938732408,DAPHNIA
MO,2016,2016-05-11,440.6972869519377,DAPHNIA
MO,2016,2016-05-23,899.5282767824026,DAPHNIA
MO,2016,2016-06-08,180.1151524518088,DAPHNIA
MO,2016,2016-06-20,80.79013075174767,DAPHNIA
MO,2016,2016-07-06,5.931188185798178,DAPHNIA
MO,2016,2016-07-19,2.9459429769810677,DAPHNIA
MO,2016,2016-08-02,2.8191969451582604,DAPHNIA
MO,2016,2016-08-16,15.585753196667765,DAPHNIA
MO,2016,2016-08-31,48.659960449200135,DAPHNIA
MO,2016,2016-10-03,33.867136923576425,DAPHNIA
MO,2016,2016-11-10,7.358389220067343,DAPHNIA
MO,2017,2017-02-13,7.060023921762641,DAPHNIA
MO,2017,2017-04-19,201.34158913187835,DAPHNIA
MO,2017,2017-05-04,391.5445849458134,DAPHNIA
MO,2017,2017-05-16,185.27578377934873,DAPHNIA
MO,2017,2017-05-31,138.6112658837618,DAPHNIA
MO,2017,2017-06-13,71.0808262571118,DAPHNIA
MO,2017,2017-06-27,61.623801919663975,DAPHNIA
MO,2017,2017-07-11,23.097085887175428,DAPHNIA
MO,2017,2017-07-25,8.4329420582689,DAPHNIA
MO,2017,2017-08-08,7.606417327307781,DAPHNIA
MO,2017,2017-08-23,19.840174681527472,DAPHNIA
MO,2017,2017-09-12,11.557046800854721,DAPHNIA
MO,2017,2017-10-12,13.92643312106195,DAPHNIA
MO,2017,2017-11-03,130.68848078569448,DAPHNIA
MO,2018,2018-01-24,14.191257726269766,DAPHNIA
MO,2018,2018-04-24,21.60052896037244,DAPHNIA
MO,2018,2018-05-15,227.338366125,DAPHNIA
MO,2018,2018-05-31,100.43859408282975,DAPHNIA
MO,2018,2018-06-12,50.16241550304166,DAPHNIA
MO,2018,2018-06-26,23.874083787405407,DAPHNIA
MO,2018,2018-07-10,2.9588298044988384,DAPHNIA
MO,2018,2018-07-24,1.4978508941841775,DAPHNIA
MO,2018,2018-08-07,2.8625433483710268,DAPHNIA
MO,2018,2018-08-21,1.5378631232254514,DAPHNIA
MO,2018,2018-09-06,13.681338080325128,DAPHNIA
MO,2018,2018-10-08,2.6683801227092103,DAPHNIA
MO,2018,2018-10-31,1.7104636489414071,DAPHNIA
SP,1981,1981-06-04,9.974092639523086,DAPHNIA
SP,1981,1981-06-30,6.527122206865105,DAPHNIA
SP,1981,1981-07-16,8.688408078033968,DAPHNIA
SP,1981,1981-07-27,2.9701472335885115,DAPHNIA
SP,1981,1981-08-11,0.959116736907496,DAPHNIA
SP,1981,1981-08-25,7.012779037681144,DAPHNIA
SP,1981,1981-09-15,2.7833773104135364,DAPHNIA
SP,1982,1982-01-20,0.783545695831155,DAPHNIA
SP,1982,1982-02-24,0.600033807142618,DAPHNIA
SP,1982,1982-05-27,1.3560752436216246,DAPHNIA
SP,1982,1982-06-10,2.754552017526067,DAPHNIA
SP,1982,1982-07-08,1.64291839448468,DAPHNIA
SP,1982,1982-08-02,8.541027394011287,DAPHNIA
SP,1982,1982-08-17,8.811109396059226,DAPHNIA
SP,1982,1982-09-09,8.698288326937783,DAPHNIA
SP,1982,1982-10-07,12.54616142207292,DAPHNIA
SP,1982,1982-11-10,22.791203954654236,DAPHNIA
SP,1983,1983-01-13,33.449515273508716,DAPHNIA
SP,1983,1983-05-25,7.566803666523113,DAPHNIA
SP,1983,1983-06-09,22.057165610376355,DAPHNIA
SP,1983,1983-06-21,46.89604812139478,DAPHNIA
SP,1983,1983-07-08,39.973531061937074,DAPHNIA
SP,1983,1983-07-21,25.980692879143977,DAPHNIA
SP,1983,1983-08-16,12.54616142207292,DAPHNIA
SP,1983,1983-09-27,8.132545996730448,DAPHNIA
SP,1983,1983-10-17,35.40199462141447,DAPHNIA
SP,1983,1983-11-02,84.43027449687318,DAPHNIA
